iteration,w_const_0.7,w_linear,w_nonlinear
820,9.949580,24.605777,6.965383
821,9.949580,24.605777,6.965383
822,9.949580,24.605777,6.965383
823,9.949580,24.605777,6.965383
824,9.949580,24.605777,6.965383
825,9.949580,24.605777,6.965383
826,9.949580,24.605777,6.965383
827,9.949580,24.605777,6.965383
828,9.949580,24.605777,6.965383
829,9.949580,24.605777,6.965383
830,9.949580,24.605777,6.965383
831,9.949580,24.605777,6.965383
832,9.949580,24.605777,6.965383
833,9.949580,24.605777,6.965383
834,9.949580,24.605777,6.965383
835,9.949580,24.605777,6.965383
836,9.949580,24.605777,6.965383
837,9.949580,24.605777,6.965383
838,9.949580,24.605777,6.965383
839,9.949580,24.605777,6.965383
840,9.949580,24.605777,6.965383
841,9.949580,24.605777,6.965383
842,9.949580,24.605777,6.965383
843,9.949580,24.605777,6.965383
844,9.949580,24.605777,6.965383
845,9.949580,24.605777,6.965383
846,9.949580,24.605777,6.965383
847,9.949580,24.605777,6.965383
848,9.949580,24.605777,6.965383
849,9.949580,24.605777,6.965383
850,9.949580,24.605777,6.965383
851,9.949580,24.605777,6.965383
852,9.949580,24.605777,6.965383
853,9.949580,24.605777,6.965383
854,9.949580,24.605777,6.965383
855,9.949580,24.605777,6.965383
856,9.949580,24.605777,6.965383
857,9.949580,24.605777,6.965383
858,9.949580,24.605777,6.965383
859,9.949580,24.605777,6.965383
860,9.949580,24.605777,6.965383
861,9.949580,24.605777,6.965383
862,9.949580,24.605777,6.965383
863,9.949580,24.605777,6.965383
864,9.949580,24.605777,6.965383
865,9.949580,24.605777,6.965383
866,9.949580,24.605777,6.965383
867,9.949580,24.605777,6.965383
868,9.949580,24.605777,6.965383
869,9.949580,24.605777,6.965383
870,9.949580,24.605777,6.965383
871,9.949580,24.605777,6.965383
872,9.949580,24.605777,6.965383
873,9.949580,24.605777,6.965383
874,9.949580,24.605777,6.965383
875,9.949580,24.605777,6.965383
876,9.949580,24.605777,6.965383
877,9.949580,24.605777,6.965383
878,9.949580,24.605777,6.965383
879,9.949580,24.605777,6.965383
880,9.949580,24.605777,6.965383
881,9.949580,24.605777,6.965383
882,9.949580,24.605777,6.965383
883,9.949580,24.605777,6.965383
884,9.949580,24.605777,6.965383
885,9.949580,24.605777,6.965383
886,9.949580,24.605777,6.965383
887,9.949580,24.605777,6.965383
888,9.949580,24.605777,6.965383
889,9.949580,24.605777,6.965383
890,9.949580,24.605777,6.965383
891,9.949580,24.605777,6.965383
892,9.949580,24.605777,6.965383
893,9.949580,24.605777,6.965383
894,9.949580,24.605777,6.965383
895,9.949580,24.605777,6.965383
896,9.949580,24.605777,6.965383
897,9.949580,24.605777,6.965383
898,9.949580,24.605777,6.965383
899,9.949580,24.605777,6.965383
900,9.949580,24.605777,6.965383
901,9.949580,24.605777,6.965383
902,9.949580,24.605777,6.965383
903,9.949580,24.605777,6.965383
904,9.949580,24.605777,6.965383
905,9.949580,24.605777,6.965383
906,9.949580,24.605777,6.965383
907,9.949580,24.605777,6.965383
908,9.949580,24.605777,6.965383
909,9.949580,24.605777,6.965383
910,9.949580,24.605777,6.965383
911,9.949580,24.605777,6.965383
912,9.949580,24.605777,6.965383
913,9.949580,24.605777,6.965383
914,9.949580,24.605777,6.965383
915,9.949580,24.605777,6.965383
916,9.949580,24.605777,6.965383
917,9.949580,24.605777,6.965383
918,9.949580,24.605777,6.965383
919,9.949580,24.605777,6.965383
920,9.949580,24.605777,6.965383
921,9.949580,24.605777,6.965383
922,9.949580,24.605777,6.965383
923,9.949580,24.605777,6.965383
924,9.949580,24.605777,6.965383
925,9.949580,24.605777,6.965383
926,9.949580,24.605777,6.965383
927,9.949580,24.605777,6.965383
928,9.949580,24.605777,6.965383
929,9.949580,24.605777,6.965383
930,9.949580,24.605777,6.965383
931,9.949580,24.605777,6.965383
932,9.949580,24.605777,6.965383
933,9.949580,24.605777,6.965383
934,9.949580,24.605777,6.965383
935,9.949580,24.605777,6.965383
936,9.949580,24.605777,6.965383
937,9.949580,24.605777,6.965383
938,9.949580,24.605777,6.965383
939,9.949580,24.605777,6.965383
940,9.949580,24.605777,6.965383
941,9.949580,24.605777,6.965383
942,9.949580,24.605777,6.965383
943,9.949580,24.605777,6.965383
944,9.949580,24.605777,6.965383
945,9.949580,24.605777,6.965383
946,9.949580,24.605777,6.965383
947,9.949580,24.605777,6.965383
948,9.949580,24.605777,6.965383
949,9.949580,24.605777,6.965383
950,9.949580,24.605777,6.965383
951,9.949580,24.605777,6.965383
952,9.949580,24.605777,6.965383
953,9.949580,24.605777,6.965383
954,9.949580,24.605777,6.965383
955,9.949580,24.605777,6.965383
956,9.949580,24.605777,6.965383
957,9.949580,24.605777,6.965383
958,9.949580,24.605777,6.965383
959,9.949580,24.605777,6.965383
960,9.949580,24.605777,6.965383
961,9.949580,24.605777,6.965383
962,9.949580,24.605777,6.965383
963,9.949580,24.605777,6.965383
964,9.949580,24.605777,6.965383
965,9.949580,24.605777,6.965383
966,9.949580,24.605777,6.965383
967,9.949580,24.605777,6.965383
968,9.949580,24.605777,6.965383
969,9.949580,24.605777,6.965383
970,9.949580,24.605777,6.965383
971,9.949580,24.605777,6.965383
972,9.949580,24.605777,6.965383
973,9.949580,24.605777,6.965383
974,9.949580,24.605777,6.965383
975,9.949580,24.605777,6.965383
976,9.949580,24.605777,6.965383
977,9.949580,24.605777,6.965383
978,9.949580,24.605777,6.965383
979,9.949580,24.605777,6.965383
980,9.949580,24.605777,6.965383
981,9.949580,24.605777,6.965383
982,9.949580,24.605777,6.965383
983,9.949580,24.605777,6.965383
984,9.949580,24.605777,6.965383
985,9.949580,24.605777,6.965383
986,9.949580,24.605777,6.965383
987,9.949580,24.605777,6.965383
988,9.949580,24.605777,6.965383
989,9.949580,24.605777,6.965383
990,9.949580,24.605777,6.965383
991,9.949580,24.605777,6.965383
992,9.949580,24.605777,6.965383
993,9.949580,24.605777,6.965383
994,9.949580,24.605777,6.965383
995,9.949580,24.605777,6.965383
996,9.949580,24.605777,6.965383
997,9.949580,24.605777,6.965383
998,9.949580,24.605777,6.965383
999,9.949580,24.605777,6.965383
1000,9.949580,24.605777,6.965383
1001,9.949580,24.605777,6.965383
1002,9.949580,24.605777,6.965383
1003,9.949580,24.605777,6.965383
1004,9.949580,24.605777,6.965383
1005,9.949580,24.605777,6.965383
1006,9.949580,24.605777,6.965383
1007,9.949580,24.605777,6.965383
1008,9.949580,24.605777,6.965383
1009,9.949580,24.605777,6.965383
1010,9.949580,24.605777,6.965383
1011,9.949580,24.605777,6.965383
1012,9.949580,24.605777,6.965383
1013,9.949580,24.605777,6.965383
1014,9.949580,24.605777,6.965383
1015,9.949580,24.605777,6.965383
1016,9.949580,24.605777,6.965383
1017,9.949580,24.605777,6.965383
1018,9.949580,24.605777,6.965383
1019,9.949580,24.605777,6.965383
1020,9.949580,24.605777,6.965383
1021,9.949580,24.605777,6.965383
1022,9.949580,24.605777,6.965383
1023,9.949580,24.605777,6.965383
1024,9.949580,24.605777,6.965383
1025,9.949580,24.605777,6.965383
1026,9.949580,24.605777,6.965383
1027,9.949580,24.605777,6.965383
1028,9.949580,24.605777,6.965383
1029,9.949580,24.605777,6.965383
1030,9.949580,24.605777,6.965383
1031,9.949580,24.605777,6.965383
1032,9.949580,24.605777,6.965383
1033,9.949580,24.605777,6.965383
1034,9.949580,24.605777,6.965383
1035,9.949580,24.605777,6.965383
1036,9.949580,24.605777,6.965383
1037,9.949580,24.605777,6.965383
1038,9.949580,24.605777,6.965383
1039,9.949580,24.605777,6.965383
1040,9.949580,24.605777,6.965383
1041,9.949580,24.605777,6.965383
1042,9.949580,24.605777,6.965383
1043,9.949580,24.605777,6.965383
1044,9.949580,24.605777,6.965383
1045,9.949580,24.605777,6.965383
1046,9.949580,24.605777,6.965383
1047,9.949580,24.605777,6.965383
1048,9.949580,24.605777,6.965383
1049,9.949580,24.605777,6.965383
1050,9.949580,24.605777,6.965383
1051,9.949580,24.605777,6.965383
1052,9.949580,24.605777,6.965383
1053,9.949580,24.605777,6.965383
1054,9.949580,24.605777,6.965383
1055,9.949580,24.605777,6.965383
1056,9.949580,24.605777,6.965383
1057,9.949580,24.605777,6.965383
1058,9.949580,24.605777,6.965383
1059,9.949580,24.605777,6.965383
1060,9.949580,24.605777,6.965383
1061,9.949580,24.605777,6.965383
1062,9.949580,24.605777,6.965383
1063,9.949580,24.605777,6.965383
1064,9.949580,24.605777,6.965383
1065,9.949580,24.605777,6.965383
1066,9.949580,24.605777,6.965383
1067,9.949580,24.605777,6.965383
1068,9.949580,24.605777,6.965383
1069,9.949580,24.605777,6.965383
1070,9.949580,24.605777,6.965383
1071,9.949580,24.605777,6.965383
1072,9.949580,24.605777,6.965383
1073,9.949580,24.605777,6.965383
1074,9.949580,24.605777,6.965383
1075,9.949580,24.605777,6.965383
1076,9.949580,24.605777,6.965383
1077,9.949580,24.605777,6.965383
1078,9.949580,24.605777,6.965383
1079,9.949580,24.605777,6.965383
1080,9.949580,24.605777,6.965383
1081,9.949580,24.605777,6.965383
1082,9.949580,24.605777,6.965383
1083,9.949580,24.605777,6.965383
1084,9.949580,24.605777,6.965383
1085,9.949580,24.605777,6.965383
1086,9.949580,24.605777,6.965383
1087,9.949580,24.605777,6.965383
1088,9.949580,24.605777,6.965383
1089,9.949580,24.605777,6.965383
1090,9.949580,24.605777,6.965383
1091,9.949580,24.605777,6.965383
1092,9.949580,24.605777,6.965383
1093,9.949580,24.605777,6.965383
1094,9.949580,24.605777,6.965383
1095,9.949580,24.605777,6.965383
1096,9.949580,24.605777,6.965383
1097,9.949580,24.605777,6.965383
1098,9.949580,24.605777,6.965383
1099,9.949580,24.605777,6.965383
1100,9.949580,24.605777,6.965383
1101,9.949580,24.605777,6.965383
1102,9.949580,24.605777,6.965383
1103,9.949580,24.605777,6.965383
1104,9.949580,24.605777,6.965383
1105,9.949580,24.605777,6.965383
1106,9.949580,24.605777,6.965383
1107,9.949580,24.605777,6.965383
1108,9.949580,24.605777,6.965383
1109,9.949580,24.605777,6.965383
1110,9.949580,24.605777,6.965383
1111,9.949580,24.605777,6.965383
1112,9.949580,24.605777,6.965383
1113,9.949580,24.605777,6.965383
1114,9.949580,24.605777,6.965383
1115,9.949580,24.605777,6.965383
1116,9.949580,24.605777,6.965383
1117,9.949580,24.605777,6.965383
1118,9.949580,24.605777,6.965383
1119,9.949580,24.605777,6.965383
1120,9.949580,24.605777,6.965383
1121,9.949580,24.605777,6.965383
1122,9.949580,24.605777,6.965383
1123,9.949580,24.605777,6.965383
1124,9.949580,24.605777,6.965383
1125,9.949580,24.605777,6.965383
1126,9.949580,24.605777,6.965383
1127,9.949580,24.605777,6.965383
1128,9.949580,24.605777,6.965383
1129,9.949580,24.605777,6.965383
1130,9.949580,24.605777,6.965383
1131,9.949580,24.605777,6.965383
1132,9.949580,24.605777,6.965383
1133,9.949580,24.605777,6.965383
1134,9.949580,24.605777,6.965383
1135,9.949580,24.605777,6.965383
1136,9.949580,24.605777,6.965383
1137,9.949580,24.605777,6.965383
1138,9.949580,24.605777,6.965383
1139,9.949580,24.605777,6.965383
1140,9.949580,24.605777,6.965383
1141,9.949580,24.605777,6.965383
1142,9.949580,24.605777,6.965383
1143,9.949580,24.605777,6.965383
1144,9.949580,24.605777,6.965383
1145,9.949580,24.605777,6.965383
1146,9.949580,24.605777,6.965383
1147,9.949580,24.605777,6.965383
1148,9.949580,24.605777,6.965383
1149,9.949580,24.605777,6.965383
1150,9.949580,24.605777,6.965383
1151,9.949580,24.605777,6.965383
1152,9.949580,24.605777,6.965383
1153,9.949580,24.605777,6.965383
1154,9.949580,24.605777,6.965383
1155,9.949580,24.605777,6.965383
1156,9.949580,24.605777,6.965383
1157,9.949580,24.605777,6.965383
1158,9.949580,24.605777,6.965383
1159,9.949580,24.605777,6.965383
1160,9.949580,24.605777,6.965383
1161,9.949580,24.605777,6.965383
1162,9.949580,24.605777,6.965383
1163,9.949580,24.605777,6.965383
1164,9.949580,24.605777,6.965383
1165,9.949580,24.605777,6.965383
1166,9.949580,24.605777,6.965383
1167,9.949580,24.605777,6.965383
1168,9.949580,24.605777,6.965383
1169,9.949580,24.605777,6.965383
1170,9.949580,24.605777,6.965383
1171,9.949580,24.605777,6.965383
1172,9.949580,24.605777,6.965383
1173,9.949580,24.605777,6.965383
1174,9.949580,24.605777,6.965383
1175,9.949580,24.605777,6.965383
1176,9.949580,24.605777,6.965383
1177,9.949580,24.605777,6.965383
1178,9.949580,24.605777,6.965383
1179,9.949580,24.605777,6.965383
1180,9.949580,24.605777,6.965383
1181,9.949580,24.605777,6.965383
1182,9.949580,24.605777,6.965383
1183,9.949580,24.605777,6.965383
1184,9.949580,24.605777,6.965383
1185,9.949580,24.605777,6.965383
1186,9.949580,24.605777,6.965383
1187,9.949580,24.605777,6.965383
1188,9.949580,24.605777,6.965383
1189,9.949580,24.605777,6.965383
1190,9.949580,24.605777,6.965383
1191,9.949580,24.605777,6.965383
1192,9.949580,24.605777,6.965383
1193,9.949580,24.605777,6.965383
1194,9.949580,24.605777,6.965383
1195,9.949580,24.605777,6.965383
1196,9.949580,24.605777,6.965383
1197,9.949580,24.605777,6.965383
1198,9.949580,24.605777,6.965383
1199,9.949580,24.605777,6.965383
1200,9.949580,24.605777,6.965383
1201,9.949580,24.605777,6.965383
1202,9.949580,24.605777,6.965383
1203,9.949580,24.605777,6.965383
1204,9.949580,24.605777,6.965383
1205,9.949580,24.605777,6.965383
1206,9.949580,24.605777,6.965383
1207,9.949580,24.605777,6.965383
1208,9.949580,24.605777,6.965383
1209,9.949580,24.605777,6.965383
1210,9.949580,24.605777,6.965383
1211,9.949580,24.605777,6.965383
1212,9.949580,24.605777,6.965383
1213,9.949580,24.605777,6.965383
1214,9.949580,24.605777,6.965383
1215,9.949580,24.605777,6.965383
1216,9.949580,24.605777,6.965383
1217,9.949580,24.605777,6.965383
1218,9.949580,24.605777,6.965383
1219,9.949580,24.605777,6.965383
1220,9.949580,24.605777,6.965383
1221,9.949580,24.605777,6.965383
1222,9.949580,24.605777,6.965383
1223,9.949580,24.605777,6.965383
1224,9.949580,24.605777,6.965383
1225,9.949580,24.605777,6.965383
1226,9.949580,24.605777,6.965383
1227,9.949580,24.605777,6.965383
1228,9.949580,24.605777,6.965383
1229,9.949580,24.605777,6.965383
1230,9.949580,24.605777,6.965383
1231,9.949580,24.605777,6.965383
1232,9.949580,24.605777,6.965383
1233,9.949580,24.605777,6.965383
1234,9.949580,24.605777,6.965383
1235,9.949580,24.605777,6.965383
1236,9.949580,24.605777,6.965383
1237,9.949580,24.605777,6.965383
1238,9.949580,24.605777,6.965383
1239,9.949580,24.605777,6.965383
1240,9.949580,24.605777,6.965383
1241,9.949580,24.605777,6.965383
1242,9.949580,24.605777,6.965383
1243,9.949580,24.605777,6.965383
1244,9.949580,24.605777,6.965383
1245,9.949580,24.605777,6.965383
1246,9.949580,24.605777,6.965383
1247,9.949580,24.605777,6.965383
1248,9.949580,24.605777,6.965383
1249,9.949580,24.605777,6.965383
1250,9.949580,24.605777,6.965383
1251,9.949580,24.605777,6.965383
1252,9.949580,24.605777,6.965383
1253,9.949580,24.605777,6.965383
1254,9.949580,24.605777,6.965383
1255,9.949580,24.605777,6.965383
1256,9.949580,24.605777,6.965383
1257,9.949580,24.605777,6.965383
1258,9.949580,24.605777,6.965383
1259,9.949580,24.605777,6.965383
1260,9.949580,24.605777,6.965383
1261,9.949580,24.605777,6.965383
1262,9.949580,24.605777,6.965383
1263,9.949580,24.605777,6.965383
1264,9.949580,24.605777,6.965383
1265,9.949580,24.605777,6.965383
1266,9.949580,24.605777,6.965383
1267,9.949580,24.605777,6.965383
1268,9.949580,24.605777,6.965383
1269,9.949580,24.605777,6.965383
1270,9.949580,24.605777,6.965383
1271,9.949580,24.605777,6.965383
1272,9.949580,24.605777,6.965383
1273,9.949580,24.605777,6.965383
1274,9.949580,24.605777,6.965383
1275,9.949580,24.605777,6.965383
1276,9.949580,24.605777,6.965383
1277,9.949580,24.605777,6.965383
1278,9.949580,24.605777,6.965383
1279,9.949580,24.605777,6.965383
1280,9.949580,24.605777,6.965383
1281,9.949580,24.605777,6.965383
1282,9.949580,24.605777,6.965383
1283,9.949580,24.605777,6.965383
1284,9.949580,24.605777,6.965383
1285,9.949580,24.605777,6.965383
1286,9.949580,24.605777,6.965383
1287,9.949580,24.605777,6.965383
1288,9.949580,24.605777,6.965383
1289,9.949580,24.605777,6.965383
1290,9.949580,24.605777,6.965383
1291,9.949580,24.605777,6.965383
1292,9.949580,24.605777,6.965383
1293,9.949580,24.605777,6.965383
1294,9.949580,24.605777,6.965383
1295,9.949580,24.605777,6.965383
1296,9.949580,24.605777,6.965383
1297,9.949580,24.605777,6.965383
1298,9.949580,24.605777,6.965383
1299,9.949580,24.605777,6.965383
1300,9.949580,24.605777,6.965383
1301,9.949580,24.605777,6.965383
1302,9.949580,24.605777,6.965383
1303,9.949580,24.605777,6.965383
1304,9.949580,24.605777,6.965383
1305,9.949580,24.605777,6.965383
1306,9.949580,24.605777,6.965383
1307,9.949580,24.605777,6.965383
1308,9.949580,24.605777,6.965383
1309,9.949580,24.605777,6.965383
1310,9.949580,24.605777,6.965383
1311,9.949580,24.605777,6.965383
1312,9.949580,24.605777,6.965383
1313,9.949580,24.605777,6.965383
1314,9.949580,24.605777,6.965383
1315,9.949580,24.605777,6.965383
1316,9.949580,24.605777,6.965383
1317,9.949580,24.605777,6.965383
1318,9.949580,24.605777,6.965383
1319,9.949580,24.605777,6.965383
1320,9.949580,24.605777,6.965383
1321,9.949580,24.605777,6.965383
1322,9.949580,24.605777,6.965383
1323,9.949580,24.605777,6.965383
1324,9.949580,24.605777,6.965383
1325,9.949580,24.605777,6.965383
1326,9.949580,24.605777,6.965383
1327,9.949580,24.605777,6.965383
1328,9.949580,24.605777,6.965383
1329,9.949580,24.605777,6.965383
1330,9.949580,24.605777,6.965383
1331,9.949580,24.605777,6.965383
1332,9.949580,24.605777,6.965383
1333,9.949580,24.605777,6.965383
1334,9.949580,24.605777,6.965383
1335,9.949580,24.605777,6.965383
1336,9.949580,24.605777,6.965383
1337,9.949580,24.605777,6.965383
1338,9.949580,24.605777,6.965383
1339,9.949580,24.605777,6.965383
1340,9.949580,24.605777,6.965383
1341,9.949580,24.605777,6.965383
1342,9.949580,24.605777,6.965383
1343,9.949580,24.605777,6.965383
1344,9.949580,24.605777,6.965383
1345,9.949580,24.605777,6.965383
1346,9.949580,24.605777,6.965383
1347,9.949580,24.605777,6.965383
1348,9.949580,24.605777,6.965383
1349,9.949580,24.605777,6.965383
1350,9.949580,24.605777,6.965383
1351,9.949580,24.605777,6.965383
1352,9.949580,24.605777,6.965383
1353,9.949580,24.605777,6.965383
1354,9.949580,24.605777,6.965383
1355,9.949580,24.605777,6.965383
1356,9.949580,24.605777,6.965383
1357,9.949580,24.605777,6.965383
1358,9.949580,24.605777,6.965383
1359,9.949580,24.605777,6.965383
1360,9.949580,24.605777,6.965383
1361,9.949580,24.605777,6.965383
1362,9.949580,24.605777,6.965383
1363,9.949580,24.605777,6.965383
1364,9.949580,24.605777,6.965383
1365,9.949580,24.605777,6.965383
1366,9.949580,24.605777,6.965383
1367,9.949580,24.605777,6.965383
1368,9.949580,24.605777,6.965383
1369,9.949580,24.605777,6.965383
1370,9.949580,24.605777,6.965383
1371,9.949580,24.605777,6.965383
1372,9.949580,24.605777,6.965383
1373,9.949580,24.605777,6.965383
1374,9.949580,24.605777,6.965383
1375,9.949580,24.605777,6.965383
1376,9.949580,24.605777,6.965383
1377,9.949580,24.605777,6.965383
1378,9.949580,24.605777,6.965383
1379,9.949580,24.605777,6.965383
1380,9.949580,24.605777,6.965383
1381,9.949580,24.605777,6.965383
1382,9.949580,24.605777,6.965383
1383,9.949580,24.605777,6.965383
1384,9.949580,24.605777,6.965383
1385,9.949580,24.605777,6.965383
1386,9.949580,24.605777,6.965383
1387,9.949580,24.605777,6.965383
