iteration,n10,n20,n30,n50,n100
514,51.694445,48.721878,43.818516,37.328702,30.625811
515,51.694445,48.721878,43.818516,37.328702,30.625811
516,51.694445,48.721878,43.818516,37.328702,30.625811
517,51.694445,48.721878,43.818516,37.328702,30.625811
518,51.694445,48.721878,43.818516,37.328702,30.625811
519,51.694445,48.721878,43.818516,37.328702,30.625811
520,51.694445,48.721878,43.818516,37.328702,30.625811
521,51.694445,48.721878,43.818516,37.328702,30.625811
522,51.694445,48.721878,43.818516,37.328702,30.625811
523,51.694445,48.721878,43.818516,37.328702,30.625811
524,51.694445,48.721878,43.818516,37.328702,30.625811
525,51.694445,48.721878,43.818516,37.328702,30.625811
526,51.694445,48.721878,43.818516,37.328702,30.625811
527,51.694445,48.721878,43.818516,37.328702,30.625811
528,51.694445,48.721878,43.818516,37.328702,30.625811
529,51.694445,48.721878,43.818516,37.328702,30.625811
530,51.694445,48.721878,43.818516,37.328702,30.625811
531,51.694445,48.721878,43.818516,37.328702,30.625811
532,51.694445,48.721878,43.818516,37.328702,30.625811
533,51.694445,48.721878,43.818516,37.328702,30.625811
534,51.694445,48.721878,43.818516,37.328702,30.625811
535,51.694445,48.721878,43.818516,37.328702,30.625811
536,51.694445,48.721878,43.818516,37.328702,30.625811
537,51.694445,33.793994,43.818516,37.328702,30.625811
538,51.694445,33.793994,43.818516,37.328702,30.625811
539,51.694445,33.793994,43.818516,37.328702,30.625811
540,51.694445,33.793994,43.818516,37.328702,30.625811
541,51.694445,33.793994,43.818516,37.328702,30.625811
542,51.694445,33.793994,43.818516,37.328702,30.625811
543,51.694445,33.793994,43.818516,37.328702,30.625811
544,51.694445,33.793994,43.818516,37.328702,30.625811
545,51.694445,33.793994,43.818516,37.328702,30.625811
546,51.694445,33.793994,43.818516,37.328702,30.625811
547,51.694445,33.793994,43.818516,37.328702,30.625811
548,51.694445,33.793994,43.818516,37.328702,30.625811
549,51.694445,33.793994,43.818516,37.328702,30.625811
550,51.694445,33.793994,43.818516,37.328702,30.625811
551,51.694445,33.793994,42.261941,37.328702,30.625811
552,51.694445,33.793994,42.261941,37.328702,30.625811
553,51.694445,33.793994,42.261941,37.328702,30.625811
554,51.694445,33.793994,42.072383,37.328702,30.625811
555,51.694445,33.793994,42.072383,36.821149,30.625811
556,51.694445,33.793994,42.072383,36.821149,30.625811
557,51.694445,33.793994,42.072383,36.821149,30.625811
558,51.694445,33.793994,42.072383,36.821149,30.625811
559,51.694445,33.793994,42.072383,36.821149,30.625811
560,51.694445,33.793994,42.072383,36.821149,30.625811
561,51.694445,33.793994,42.072383,36.821149,30.625811
562,51.694445,33.793994,42.072383,36.821149,30.625811
563,51.694445,33.793994,41.946935,36.821149,30.625811
564,51.694445,33.793994,41.946935,36.821149,30.625811
565,51.694445,33.793994,41.946935,36.821149,30.625811
566,51.694445,33.793994,41.946935,36.821149,30.625811
567,51.694445,33.793994,41.555207,36.821149,30.625811
568,51.694445,33.793994,41.555207,36.821149,30.625811
569,51.694445,33.793994,41.555207,36.821149,30.625811
570,51.694445,33.793994,41.303876,36.821149,30.625811
571,51.694445,33.793994,41.303876,36.821149,30.625811
572,51.694445,33.793994,41.086969,36.821149,30.625811
573,51.694445,33.793994,41.086969,36.821149,30.625811
574,51.694445,33.793994,40.871922,36.821149,30.625811
575,51.694445,33.793994,40.871922,36.821149,30.625811
576,51.694445,33.793994,40.871922,36.821149,30.625811
577,51.694445,33.793994,40.871922,36.821149,30.625811
578,51.694445,33.793994,40.871922,36.821149,30.625811
579,51.694445,33.793994,40.871922,36.821149,30.625811
580,51.694445,33.793994,40.871922,36.821149,30.625811
581,51.694445,33.793994,40.871922,36.821149,30.625811
582,51.694445,33.793994,40.871922,36.821149,30.625811
583,51.694445,33.793994,40.871922,36.821149,30.625811
584,51.694445,33.793994,40.871922,36.821149,30.625811
585,51.694445,33.793994,40.871922,36.821149,30.625811
586,51.694445,33.793994,40.871922,36.821149,30.625811
587,51.694445,33.793994,40.871922,36.821149,30.625811
588,51.694445,33.793994,40.871922,36.821149,30.625811
589,51.694445,33.793994,40.871922,36.821149,30.625811
590,51.694445,33.793994,40.871922,36.821149,30.625811
591,51.694445,33.793994,40.871922,36.821149,30.625811
592,51.694445,33.793994,40.871922,36.821149,30.625811
593,51.694445,33.793994,40.871922,36.821149,30.625811
594,51.694445,33.793994,39.415183,36.821149,30.625811
595,51.694445,33.793994,39.415183,36.821149,30.625811
596,51.694445,33.793994,39.415183,36.821149,30.625811
597,51.694445,33.793994,39.415183,36.821149,30.625811
598,51.694445,33.793994,39.415183,36.821149,30.625811
599,51.694445,33.793994,39.415183,36.821149,30.625811
600,51.694445,33.793994,39.415183,36.821149,30.625811
601,51.694445,33.793994,39.415183,36.821149,30.625811
602,51.694445,33.793994,39.415183,36.821149,30.625811
603,51.694445,33.793994,39.415183,36.821149,30.625811
604,51.694445,33.793994,39.415183,36.821149,30.625811
605,51.694445,33.793994,39.415183,36.821149,30.625811
606,51.694445,33.793994,39.415183,36.821149,30.625811
607,51.694445,33.793994,39.415183,36.821149,30.625811
608,51.694445,33.793994,39.415183,36.821149,30.625811
609,51.694445,33.793994,39.415183,36.821149,30.625811
610,51.694445,33.793994,39.415183,36.821149,30.625811
611,51.694445,33.793994,39.415183,36.821149,30.625811
612,51.694445,33.793994,39.415183,36.821149,30.625811
613,51.694445,33.793994,39.415183,36.821149,30.625811
614,51.694445,33.793994,39.415183,36.821149,30.625811
615,51.694445,33.793994,39.415183,36.821149,30.625811
616,51.694445,33.793994,39.415183,36.821149,30.625811
617,51.694445,33.793994,39.415183,36.821149,30.625811
618,51.694445,33.793994,39.415183,36.821149,30.625811
619,51.694445,33.793994,39.415183,36.821149,30.625811
620,51.694445,33.793994,39.415183,36.821149,30.625811
621,51.694445,33.793994,39.415183,36.821149,30.625811
622,51.694445,33.793994,39.415183,36.821149,30.625811
623,51.694445,33.793994,39.415183,36.821149,30.625811
624,51.694445,33.793994,39.415183,36.021544,30.625811
625,51.694445,33.793994,39.415183,36.021544,30.625811
626,51.694445,33.793994,39.415183,35.944795,30.625811
627,51.694445,33.793994,39.415183,35.944795,30.625811
628,51.694445,33.793994,39.415183,35.944795,30.625811
629,51.694445,33.793994,39.415183,35.944795,30.625811
630,51.694445,33.793994,39.415183,35.944795,30.625811
631,51.694445,33.793994,39.415183,35.944795,30.625811
632,51.694445,33.793994,39.415183,35.944795,30.625811
633,51.694445,33.793994,39.415183,35.944795,30.625811
634,51.694445,33.793994,39.415183,35.944795,30.625811
635,51.694445,33.793994,39.415183,34.742964,30.625811
636,51.694445,33.793994,39.415183,34.742964,30.625811
637,51.694445,33.793994,39.415183,34.657287,30.625811
638,51.694445,33.793994,39.415183,34.657287,30.625811
639,51.694445,33.793994,39.415183,34.657287,30.625811
640,51.694445,33.793994,39.415183,34.657287,30.625811
641,51.694445,33.793994,39.415183,34.657287,30.625811
642,51.694445,33.793994,39.415183,34.657287,30.625811
643,51.694445,33.793994,39.415183,34.657287,30.625811
644,51.694445,33.793994,39.415183,34.657287,30.625811
645,51.694445,33.793994,39.415183,34.657287,30.625811
646,51.694445,33.793994,39.415183,34.657287,30.625811
647,51.694445,33.793994,39.415183,34.657287,30.625811
648,51.694445,33.793994,39.415183,34.657287,30.625811
649,51.694445,33.793994,39.415183,34.657287,30.625811
650,51.694445,33.793994,39.415183,34.657287,30.625811
651,51.694445,33.793994,39.415183,34.657287,30.625811
652,51.694445,33.793994,39.415183,34.657287,30.625811
653,51.694445,33.793994,39.415183,34.657287,30.625811
654,51.694445,33.793994,39.415183,34.657287,30.625811
655,51.694445,33.793994,39.415183,34.657287,30.625811
656,51.694445,33.793994,39.415183,34.657287,30.625811
657,51.694445,33.793994,39.415183,34.657287,30.625811
658,51.694445,33.793994,39.415183,34.657287,30.625811
659,51.694445,33.793994,39.415183,34.657287,30.625811
660,51.694445,33.793994,39.415183,34.657287,30.625811
661,51.694445,33.793994,39.415183,34.657287,30.625811
662,51.694445,33.793994,39.415183,34.657287,30.625811
663,51.694445,33.793994,39.415183,34.657287,30.625811
664,51.694445,33.793994,39.415183,34.564177,30.625811
665,51.694445,33.793994,39.415183,34.564177,30.625811
666,51.694445,33.793994,39.415183,34.564177,30.625811
667,51.694445,33.793994,39.415183,34.564177,30.625811
668,51.694445,33.793994,39.415183,34.564177,30.625811
669,51.694445,33.793994,39.415183,34.564177,30.625811
670,51.694445,33.793994,39.415183,34.564177,30.625811
671,51.694445,33.793994,39.415183,34.564177,30.625811
672,51.694445,33.793994,39.415183,34.564177,30.625811
673,51.694445,33.793994,39.415183,34.564177,30.625811
674,51.694445,33.793994,39.415183,34.564177,30.625811
675,51.694445,33.793994,39.415183,34.564177,30.625811
676,51.694445,33.793994,39.415183,34.564177,30.625811
677,51.694445,33.793994,39.415183,34.564177,30.625811
678,51.694445,33.793994,39.415183,34.564177,30.625811
679,51.694445,33.793994,39.415183,34.564177,30.625811
680,51.694445,33.793994,39.415183,34.564177,30.625811
681,51.694445,33.793994,39.415183,34.564177,30.625811
682,51.694445,33.793994,39.415183,34.564177,30.625811
683,51.694445,33.793994,39.415183,34.564177,30.625811
684,51.694445,33.793994,39.415183,34.564177,30.625811
685,51.694445,33.793994,39.415183,34.564177,30.625811
686,51.694445,33.793994,39.415183,34.564177,30.625811
687,51.694445,33.793994,39.415183,34.564177,30.625811
688,51.694445,33.793994,39.415183,34.564177,30.625811
689,51.694445,26.495931,39.415183,34.564177,30.625811
690,51.694445,26.495931,39.415183,34.564177,30.625811
691,51.694445,26.495931,39.415183,34.564177,30.625811
692,51.694445,26.495931,39.415183,34.564177,30.625811
693,51.694445,26.495931,39.415183,34.564177,30.625811
694,51.694445,26.495931,39.415183,34.564177,30.625811
695,51.694445,26.495931,39.415183,34.564177,30.625811
696,51.694445,26.495931,39.415183,34.564177,30.625811
697,51.694445,26.495931,39.415183,34.564177,30.625811
698,51.694445,26.495931,39.415183,34.564177,30.625811
699,51.694445,26.495931,39.415183,34.564177,30.625811
700,51.694445,26.495931,39.415183,34.564177,30.625811
701,51.694445,26.495931,39.415183,34.564177,30.625811
702,51.694445,26.495931,39.415183,34.564177,30.625811
703,51.694445,26.495931,39.415183,34.564177,30.625811
704,51.694445,26.495931,39.415183,34.564177,30.625811
705,51.694445,26.495931,39.415183,34.564177,30.625811
706,51.694445,26.495931,39.415183,34.564177,30.625811
707,51.694445,26.495931,39.415183,34.564177,30.625811
708,51.694445,26.495931,39.415183,34.564177,30.625811
709,51.694445,26.495931,39.415183,34.564177,30.625811
710,51.694445,26.495931,39.415183,34.564177,30.080623
711,51.694445,26.495931,39.415183,34.564177,30.080623
712,51.054811,26.495931,39.415183,34.564177,30.080623
713,51.054811,26.495931,39.415183,34.564177,30.080623
714,51.054811,26.495931,39.415183,34.564177,30.080623
715,51.054811,26.495931,39.415183,34.564177,30.080623
716,51.054811,26.495931,39.415183,34.564177,30.080623
717,51.054811,26.495931,39.415183,34.564177,30.080623
718,51.054811,26.495931,39.415183,34.564177,30.080623
719,51.054811,26.495931,39.415183,34.564177,30.080623
720,51.054811,26.495931,39.415183,34.564177,30.080623
721,51.054811,26.495931,39.415183,34.564177,30.080623
722,51.054811,26.495931,39.415183,34.564177,30.080623
723,51.054811,26.495931,39.415183,34.564177,30.080623
724,51.054811,26.495931,39.415183,34.564177,30.080623
725,51.054811,26.495931,39.415183,34.564177,30.080623
726,51.054811,26.495931,39.415183,34.564177,30.080623
727,51.054811,26.495931,39.415183,34.564177,30.080623
728,51.054811,26.495931,39.415183,34.564177,30.080623
729,51.054811,26.495931,39.415183,34.564177,30.080623
730,51.054811,26.495931,39.415183,34.564177,27.810739
731,51.054811,26.495931,39.415183,34.564177,27.810739
732,51.054811,26.495931,39.415183,34.564177,27.810739
733,51.054811,26.495931,39.415183,34.564177,27.810739
734,51.054811,26.495931,39.415183,34.564177,27.810739
735,51.054811,26.495931,39.415183,34.564177,27.810739
736,51.054811,26.495931,39.415183,34.564177,27.810739
737,51.054811,26.495931,39.415183,34.564177,27.810739
738,51.054811,26.495931,39.415183,34.564177,27.810739
739,51.054811,26.495931,39.415183,34.564177,27.810739
740,51.054811,26.495931,39.415183,34.564177,27.810739
741,51.054811,26.495931,39.415183,34.564177,27.810739
742,51.054811,26.495931,39.415183,34.564177,27.810739
743,51.054811,26.495931,39.415183,34.564177,27.810739
744,51.054811,26.495931,39.415183,34.564177,27.340861
745,51.054811,26.495931,39.415183,34.564177,27.340861
746,51.054811,26.495931,39.415183,34.564177,27.340861
747,51.054811,26.495931,39.415183,34.564177,27.340861
748,51.054811,26.495931,39.415183,34.564177,25.653864
749,51.054811,26.495931,39.415183,34.564177,25.653864
750,51.054811,26.495931,39.415183,34.564177,25.653864
751,51.054811,26.495931,39.415183,34.564177,25.653864
752,51.054811,26.495931,39.415183,34.564177,25.653864
753,51.054811,26.495931,39.415183,34.564177,25.323791
754,51.054811,26.495931,39.415183,34.564177,23.906799
755,51.054811,26.495931,39.415183,34.564177,23.906799
756,51.054811,26.495931,39.415183,34.564177,23.906799
757,51.054811,26.495931,39.415183,34.564177,23.906799
758,51.054811,26.495931,39.415183,34.564177,22.098868
759,51.054811,26.495931,39.415183,34.564177,19.778611
760,51.054811,26.495931,39.415183,34.564177,18.684784
761,51.054811,26.495931,39.415183,34.564177,18.530073
762,51.054811,26.495931,39.415183,34.564177,18.530073
763,51.054811,26.495931,39.415183,34.564177,18.530073
764,51.054811,26.495931,39.415183,34.564177,18.530073
765,51.054811,26.495931,39.415183,34.564177,17.965693
766,51.054811,26.495931,39.415183,34.564177,17.450922
767,51.054811,26.495931,39.415183,34.564177,17.210317
768,47.765049,26.495931,39.415183,34.564177,17.165099
769,47.765049,26.495931,39.415183,34.564177,17.165099
770,47.765049,26.495931,39.415183,34.564177,17.076483
771,47.765049,26.495931,39.415183,34.564177,17.044506
772,47.765049,26.495931,39.415183,34.564177,17.044506
773,47.765049,26.495931,39.415183,34.564177,17.044506
774,47.765049,26.495931,39.415183,34.564177,17.044506
775,45.954168,26.495931,39.415183,34.564177,17.004201
776,45.954168,26.495931,39.415183,34.564177,17.004201
777,45.954168,26.495931,39.415183,34.564177,17.004201
778,45.954168,26.495931,39.415183,34.564177,17.004201
779,45.954168,26.495931,39.415183,34.564177,17.004201
780,45.954168,26.495931,39.415183,34.564177,16.997979
781,45.954168,26.495931,39.415183,34.564177,16.984587
782,44.838460,26.495931,39.415183,34.564177,16.984587
783,44.838460,26.495931,39.415183,34.564177,16.984587
784,44.838460,26.495931,39.415183,34.564177,16.984587
785,44.838460,26.495931,39.415183,34.564177,16.984587
786,44.838460,26.495931,39.415183,34.564177,16.984587
787,44.838460,26.495931,39.415183,34.564177,16.981536
788,44.838460,26.495931,39.415183,34.564177,16.981536
789,44.838460,26.495931,39.415183,34.564177,16.981536
790,44.838460,26.495931,39.415183,34.564177,16.981536
791,44.838460,26.495931,39.415183,34.564177,16.981536
792,44.838460,26.495931,39.415183,34.564177,16.981536
793,44.838460,26.495931,39.415183,34.564177,16.981455
794,44.838460,26.495931,39.415183,34.564177,16.981455
795,44.838460,26.495931,39.415183,34.564177,16.981455
796,44.838460,26.495931,39.415183,34.564177,16.979633
797,44.838460,26.495931,39.415183,34.564177,16.979633
798,44.838460,26.495931,39.415183,34.564177,16.979633
799,44.838460,26.495931,39.415183,34.564177,16.979633
800,44.838460,26.495931,39.415183,34.564177,16.979633
801,44.838460,26.495931,39.415183,34.564177,16.976987
802,44.838460,26.495931,39.415183,34.564177,16.976987
803,44.838460,26.495931,39.415183,34.564177,16.976987
804,44.838460,26.495931,39.415183,34.564177,16.976987
805,44.838460,26.495931,39.415183,34.564177,16.976987
806,44.838460,26.495931,39.415183,34.564177,16.974539
807,44.838460,26.495931,39.415183,34.564177,16.974539
808,44.838460,26.495931,39.415183,34.564177,16.974539
809,44.838460,26.495931,39.415183,34.564177,16.974539
810,44.838460,26.495931,39.415183,34.564177,16.974539
811,44.838460,26.495931,39.415183,34.564177,16.974539
812,44.838460,26.495931,39.415183,34.564177,16.974539
813,44.724452,26.495931,39.415183,34.564177,16.974539
814,44.724452,26.495931,39.415183,34.564177,16.974539
815,44.724452,26.495931,39.415183,34.564177,16.974539
816,44.724452,26.495931,39.415183,34.564177,16.974539
817,44.724452,26.495931,39.415183,34.564177,16.972414
818,44.724452,26.495931,39.415183,34.564177,16.972414
819,44.724452,26.495931,39.415183,34.564177,16.972414
820,44.724452,26.495931,39.415183,34.564177,16.972414
821,44.724452,26.495931,39.415183,34.564177,16.972414
822,44.724452,26.495931,39.415183,34.564177,16.972414
823,44.724452,26.495931,39.415183,34.564177,16.972414
824,44.724452,26.495931,39.415183,34.564177,16.972414
825,44.724452,26.495931,39.415183,34.564177,16.972414
826,44.724452,26.495931,39.415183,34.564177,16.972414
827,44.724452,26.495931,39.415183,34.564177,16.972414
828,44.724452,26.495931,39.415183,34.564177,16.972414
829,44.724452,26.495931,39.415183,34.564177,16.972414
830,44.724452,26.495931,39.415183,34.564177,16.972414
831,44.724452,26.495931,36.416259,34.564177,16.972414
832,44.724452,26.495931,36.416259,34.564177,16.972414
833,44.724452,26.495931,36.416259,34.564177,16.972414
834,44.724452,26.495931,36.416259,34.564177,16.972414
